"DATE","TAVG"
"2023-10-29",67
"2023-10-30",69
"2023-10-31",70
"2023-11-01",72
"2023-11-02",69
"2023-11-03",67
"2023-11-04",66
"2023-11-05",66
"2023-11-06",65
"2023-11-07",67
"2023-11-08",65
"2023-11-09",65
"2023-11-10",64
"2023-11-11",63
"2023-11-12",67
"2023-11-13",65
"2023-11-14",63
"2023-11-15",63
"2023-11-16",64
"2023-11-17",65
"2023-11-18",66
"2023-11-19",67
"2023-11-20",64
"2023-11-21",66
"2023-11-22",69
"2023-11-23",69
"2023-11-24",NA
"2023-11-25",NA
"2023-11-26",NA
"2023-11-27",NA
"2023-11-28",NA
"2023-11-29",66
"2023-11-30",60
"2023-12-01",62
"2023-12-02",58
"2023-12-03",58
"2023-12-04",62
"2023-12-05",66
"2023-12-06",65
"2023-12-07",62
"2023-12-08",59
"2023-12-09",60
"2023-12-10",63
"2023-12-11",60
"2023-12-12",57
"2023-12-13",60
"2023-12-14",60
"2023-12-15",64
"2023-12-16",66
"2023-12-17",63
"2023-12-18",64
"2023-12-19",65
"2023-12-20",64
"2023-12-21",63
"2023-12-22",63
"2023-12-23",60
"2023-12-24",60
"2023-12-25",58
"2023-12-26",59
"2023-12-27",60
"2023-12-28",60
"2023-12-29",58
"2023-12-30",60
"2023-12-31",58
"2024-01-01",58
"2024-01-02",57
"2024-01-03",58
"2024-01-04",57
"2024-01-05",55
"2024-01-06",54
"2024-01-07",58
"2024-01-08",53
"2024-01-09",52
"2024-01-10",53
"2024-01-11",58
"2024-01-12",53
"2024-01-13",53
"2024-01-14",54
"2024-01-15",55
"2024-01-16",57
"2024-01-17",58
"2024-01-18",61
"2024-01-19",59
"2024-01-20",60
"2024-01-21",59
"2024-01-22",59
"2024-01-23",58
"2024-01-24",59
"2024-01-25",60
"2024-01-26",59
"2024-01-27",64
"2024-01-28",65
"2024-01-29",65
"2024-01-30",63
"2024-01-31",60
"2024-02-01",57
"2024-02-02",57
"2024-02-03",57
"2024-02-04",57
"2024-02-05",58
"2024-02-06",55
"2024-02-07",51
"2024-02-08",55
"2024-02-09",55
"2024-02-10",54
"2024-02-11",56
"2024-02-12",56
"2024-02-13",56
"2024-02-14",58
"2024-02-15",58
"2024-02-16",62
"2024-02-17",60
"2024-02-18",60
"2024-02-19",61
"2024-02-20",59
"2024-02-21",61
"2024-02-22",60
"2024-02-23",63
"2024-02-24",66
"2024-02-25",63
"2024-02-26",60
"2024-02-27",60
"2024-02-28",60
"2024-02-29",62
"2024-03-01",61
"2024-03-02",61
"2024-03-03",58
"2024-03-04",58
"2024-03-05",58
"2024-03-06",58
"2024-03-07",56
"2024-03-08",59
"2024-03-09",61
"2024-03-10",61
"2024-03-11",60
"2024-03-12",61
"2024-03-13",62
"2024-03-14",62
"2024-03-15",63
"2024-03-16",60
"2024-03-17",61
"2024-03-18",62
"2024-03-19",63
"2024-03-20",63
"2024-03-21",63
"2024-03-22",62
"2024-03-23",62
"2024-03-24",59
"2024-03-25",58
"2024-03-26",60
"2024-03-27",61
"2024-03-28",60
"2024-03-29",59
"2024-03-30",57
"2024-03-31",54
"2024-04-01",58
"2024-04-02",62
"2024-04-03",65
"2024-04-04",61
"2024-04-05",56
"2024-04-06",55
"2024-04-07",58
"2024-04-08",59
"2024-04-09",67
"2024-04-10",69
"2024-04-11",66
"2024-04-12",60
"2024-04-13",62
"2024-04-14",54
"2024-04-15",58
"2024-04-16",64
"2024-04-17",65
"2024-04-18",63
"2024-04-19",63
"2024-04-20",63
"2024-04-21",64
"2024-04-22",62
"2024-04-23",63
"2024-04-24",63
"2024-04-25",62
"2024-04-26",63
"2024-04-27",62
"2024-04-28",63
"2024-04-29",66
"2024-04-30",67
"2024-05-01",66
"2024-05-02",65
"2024-05-03",65
"2024-05-04",65
"2024-05-05",63
"2024-05-06",64
"2024-05-07",65
"2024-05-08",65
"2024-05-09",65
"2024-05-10",66
"2024-05-11",65
"2024-05-12",64
"2024-05-13",64
"2024-05-14",64
"2024-05-15",64
"2024-05-16",65
"2024-05-17",64
"2024-05-18",64
"2024-05-19",65
"2024-05-20",64
"2024-05-21",63
"2024-05-22",64
"2024-05-23",64
"2024-05-24",65
"2024-05-25",64
"2024-05-26",65
"2024-05-27",64
"2024-05-28",63
"2024-05-29",64
"2024-05-30",65
"2024-05-31",64
"2024-06-01",65
"2024-06-02",65
"2024-06-03",65
"2024-06-04",66
"2024-06-05",67
"2024-06-06",67
"2024-06-07",67
"2024-06-08",67
"2024-06-09",67
"2024-06-10",67
"2024-06-11",66
"2024-06-12",66
"2024-06-13",68
"2024-06-14",68
"2024-06-15",70
"2024-06-16",70
"2024-06-17",68
"2024-06-18",69
"2024-06-19",69
"2024-06-20",70
"2024-06-21",71
"2024-06-22",74
"2024-06-23",78
"2024-06-24",79
"2024-06-25",77
"2024-06-26",72
"2024-06-27",72
"2024-06-28",72
"2024-06-29",71
"2024-06-30",69
"2024-07-01",71
"2024-07-02",70
"2024-07-03",72
"2024-07-04",71
"2024-07-05",72
"2024-07-06",71
"2024-07-07",72
"2024-07-08",71
"2024-07-09",72
"2024-07-10",71
"2024-07-11",73
"2024-07-12",71
"2024-07-13",72
"2024-07-14",73
"2024-07-15",72
"2024-07-16",73
"2024-07-17",74
"2024-07-18",74
"2024-07-19",73
"2024-07-20",73
"2024-07-21",74
"2024-07-22",74
"2024-07-23",77
"2024-07-24",77
"2024-07-25",76
"2024-07-26",75
"2024-07-27",71
"2024-07-28",71
"2024-07-29",71
"2024-07-30",69
"2024-07-31",70
"2024-08-01",71
"2024-08-02",75
"2024-08-03",76
"2024-08-04",75
"2024-08-05",76
"2024-08-06",73
"2024-08-07",72
"2024-08-08",71
"2024-08-09",72
"2024-08-10",73
"2024-08-11",75
"2024-08-12",76
"2024-08-13",74
"2024-08-14",74
"2024-08-15",74
"2024-08-16",76
"2024-08-17",74
"2024-08-18",74
"2024-08-19",75
"2024-08-20",78
"2024-08-21",76
"2024-08-22",75
"2024-08-23",72
"2024-08-24",71
"2024-08-25",72
"2024-08-26",74
"2024-08-27",73
"2024-08-28",70
"2024-08-29",69
"2024-08-30",68
"2024-08-31",70
"2024-09-01",72
"2024-09-02",73
"2024-09-03",74
"2024-09-04",76
"2024-09-05",81
"2024-09-06",84
"2024-09-07",83
"2024-09-08",85
"2024-09-09",87
"2024-09-10",81
"2024-09-11",69
"2024-09-12",69
"2024-09-13",70
"2024-09-14",70
"2024-09-15",70
"2024-09-16",69
"2024-09-17",66
"2024-09-18",67
"2024-09-19",68
"2024-09-20",68
"2024-09-21",67
"2024-09-22",68
"2024-09-23",67
"2024-09-24",67
"2024-09-25",66
"2024-09-26",66
"2024-09-27",65
"2024-09-28",64
"2024-09-29",65
"2024-09-30",65
"2024-10-01",69
"2024-10-02",69
"2024-10-03",67
"2024-10-04",68
"2024-10-05",70
"2024-10-06",69
"2024-10-07",68
"2024-10-08",66
"2024-10-09",67
"2024-10-10",66
"2024-10-11",68
"2024-10-12",66
"2024-10-13",66
"2024-10-14",66
"2024-10-15",66
"2024-10-16",65
"2024-10-17",66
"2024-10-18",65
"2024-10-19",66
"2024-10-20",69
"2024-10-21",69
"2024-10-22",69
"2024-10-23",68
"2024-10-24",65
"2024-10-25",64
"2024-10-26",64
"2024-10-27",66
"2024-10-28",66
"2024-10-29",63
"2024-10-30",61
"2024-10-31",61
"2024-11-01",61
"2020-01-01",51
"2020-01-02",47
"2020-01-03",58
"2020-01-04",53
"2020-01-05",50
"2020-01-06",52
"2020-01-07",56
"2020-01-08",44
"2020-01-09",39
"2020-01-10",45
"2020-01-11",44
"2020-01-12",44
"2020-01-13",43
"2020-01-14",45
"2020-01-15",49
"2020-01-16",40
"2020-01-17",40
"2020-01-18",47
"2020-01-19",56
"2020-01-20",49
"2020-01-21",42
"2020-01-22",48
"2020-01-23",54
"2020-01-24",56
"2020-01-25",56
"2020-01-26",51
"2020-01-27",48
"2020-01-28",50
"2020-01-29",47
"2020-01-30",52
"2020-01-31",57
"2020-02-01",63
"2020-02-02",53
"2020-02-03",33
"2020-02-04",34
"2020-02-05",43
"2020-02-06",52
"2020-02-07",59
"2020-02-08",53
"2020-02-09",41
"2020-02-10",47
"2020-02-11",49
"2020-02-12",49
"2020-02-13",51
"2020-02-14",51
"2020-02-15",52
"2020-02-16",55
"2020-02-17",55
"2020-02-18",58
"2020-02-19",54
"2020-02-20",58
"2020-02-21",55
"2020-02-22",42
"2020-02-23",47
"2020-02-24",55
"2020-02-25",56
"2020-02-26",54
"2020-02-27",61
"2020-02-28",62
"2020-02-29",51
"2020-03-01",39
"2020-03-02",44
"2020-03-03",55
"2020-03-04",60
"2020-03-05",62
"2020-03-06",56
"2020-03-07",41
"2020-03-08",41
"2020-03-09",47
"2020-03-10",49
"2020-03-11",49
"2020-03-12",44
"2020-03-13",42
"2020-03-14",41
"2020-03-15",39
"2020-03-16",38
"2020-03-17",35
"2020-03-18",40
"2020-03-19",38
"2020-03-20",42
"2020-03-21",44
"2020-03-22",44
"2020-03-23",42
"2020-03-24",40
"2020-03-25",38
"2020-03-26",36
"2020-03-27",40
"2020-03-28",43
"2020-03-29",44
"2020-03-30",53
"2020-03-31",58
"2020-04-01",54
"2020-04-02",47
"2020-04-03",48
"2020-04-04",45
"2020-04-05",41
"2020-04-06",40
"2020-04-07",40
"2020-04-08",38
"2020-04-09",37
"2020-04-10",40
"2020-04-11",48
"2020-04-12",44
"2020-04-13",46
"2020-04-14",54
"2020-04-15",59
"2020-04-16",54
"2020-04-17",45
"2020-04-18",44
"2020-04-19",46
"2020-04-20",47
"2020-04-21",53
"2020-04-22",63
"2020-04-23",65
"2020-04-24",69
"2020-04-25",73
"2020-04-26",70
"2020-04-27",65
"2020-04-28",73
"2020-04-29",73
"2020-04-30",65
"2020-05-01",62
"2020-05-02",62
"2020-05-03",61
"2020-05-04",66
"2020-05-05",74
"2020-05-06",71
"2020-05-07",74
"2020-05-08",73
"2020-05-09",69
"2020-05-10",62
"2020-05-11",54
"2020-05-12",49
"2020-05-13",53
"2020-05-14",56
"2020-05-15",59
"2020-05-16",65
"2020-05-17",59
"2020-05-18",49
"2020-05-19",49
"2020-05-20",54
"2020-05-21",63
"2020-05-22",59
"2020-05-23",57
"2020-05-24",66
"2020-05-25",73
"2020-05-26",76
"2020-05-27",76
"2020-05-28",74
"2020-05-29",61
"2020-05-30",54
"2020-05-31",61
"2020-06-01",68
"2020-06-02",71
"2020-06-03",80
"2020-06-04",69
"2020-06-05",51
"2020-06-06",51
"2020-06-07",53
"2020-06-08",58
"2020-06-09",69
"2020-06-10",76
"2020-06-11",73
"2020-06-12",64
"2020-06-13",59
"2020-06-14",61
"2020-06-15",67
"2020-06-16",61
"2020-06-17",59
"2020-06-18",61
"2020-06-19",65
"2020-06-20",70
"2020-06-21",71
"2020-06-22",72
"2020-06-23",74
"2020-06-24",74
"2020-06-25",70
"2020-06-26",73
"2020-06-27",69
"2020-06-28",54
"2020-06-29",54
"2020-06-30",67
"2020-07-01",64
"2020-07-02",64
"2020-07-03",70
"2020-07-04",74
"2020-07-05",76
"2020-07-06",75
"2020-07-07",73
"2020-07-08",70
"2020-07-09",72
"2020-07-10",78
"2020-07-11",84
"2020-07-12",83
"2020-07-13",73
"2020-07-14",68
"2020-07-15",68
"2020-07-16",70
"2020-07-17",71
"2020-07-18",74
"2020-07-19",75
"2020-07-20",74
"2020-07-21",72
"2020-07-22",67
"2020-07-23",65
"2020-07-24",71
"2020-07-25",72
"2020-07-26",75
"2020-07-27",76
"2020-07-28",75
"2020-07-29",78
"2020-07-30",83
"2020-07-31",85
"2020-08-01",82
"2020-08-02",78
"2020-08-03",79
"2020-08-04",72
"2020-08-05",66
"2020-08-06",61
"2020-08-07",67
"2020-08-08",70
"2020-08-09",74
"2020-08-10",74
"2020-08-11",76
"2020-08-12",81
"2020-08-13",82
"2020-08-14",86
"2020-08-15",90
"2020-08-16",84
"2020-08-17",85
"2020-08-18",88
"2020-08-19",86
"2020-08-20",86
"2020-08-21",82
"2020-08-22",76
"2020-08-23",74
"2020-08-24",77
"2020-08-25",77
"2020-08-26",78
"2020-08-27",78
"2020-08-28",76
"2020-08-29",72
"2020-08-30",74
"2020-08-31",73
"2020-09-01",73
"2020-09-02",80
"2020-09-03",81
"2020-09-04",86
"2020-09-05",93
"2020-09-06",95
"2020-09-07",90
"2020-09-08",76
"2020-09-09",71
"2020-09-10",70
"2020-09-11",73
"2020-09-12",75
"2020-09-13",78
"2020-09-14",78
"2020-09-15",76
"2020-09-16",79
"2020-09-17",78
"2020-09-18",79
"2020-09-19",73
"2020-09-20",71
"2020-09-21",71
"2020-09-22",72
"2020-09-23",75
"2020-09-24",75
"2020-09-25",70
"2020-09-26",70
"2020-09-27",78
"2020-09-28",81
"2020-09-29",81
"2020-09-30",81
"2020-10-01",84
"2020-10-02",84
"2020-10-03",82
"2020-10-04",78
"2020-10-05",77
"2020-10-06",75
"2020-10-07",72
"2020-10-08",63
"2020-10-09",60
"2020-10-10",58
"2020-10-11",64
"2020-10-12",77
"2020-10-13",78
"2020-10-14",80
"2020-10-15",82
"2020-10-16",76
"2020-10-17",76
"2020-10-18",74
"2020-10-19",74
"2020-10-20",74
"2020-10-21",71
"2020-10-22",56
"2020-10-23",53
"2020-10-24",51
"2020-10-25",48
"2020-10-26",47
"2020-10-27",55
"2020-10-28",63
"2020-10-29",67
"2020-10-30",68
"2020-10-31",69
"2020-11-01",71
"2020-11-02",71
"2020-11-03",68
"2020-11-04",71
"2020-11-05",72
"2020-11-06",58
"2020-11-07",38
"2020-11-08",37
"2020-11-09",39
"2020-11-10",45
"2020-11-11",51
"2020-11-12",52
"2020-11-13",51
"2020-11-14",54
"2020-11-15",63
"2020-11-16",67
"2020-11-17",59
"2020-11-18",53
"2020-11-19",54
"2020-11-20",62
"2020-11-21",61
"2020-11-22",62
"2020-11-23",51
"2020-11-24",51
"2020-11-25",51
"2020-11-26",44
"2020-11-27",47
"2020-11-28",51
"2020-11-29",56
"2020-11-30",59
"2020-12-01",57
"2020-12-02",56
"2020-12-03",47
"2020-12-04",53
"2020-12-05",58
"2020-12-06",58
"2020-12-07",54
"2020-12-08",58
"2020-12-09",58
"2020-12-10",49
"2020-12-11",47
"2020-12-12",48
"2020-12-13",46
"2020-12-14",40
"2020-12-15",44
"2020-12-16",53
"2020-12-17",46
"2020-12-18",45
"2020-12-19",51
"2020-12-20",60
"2020-12-21",63
"2020-12-22",56
"2020-12-23",50
"2020-12-24",49
"2020-12-25",54
"2020-12-26",52
"2020-12-27",47
"2020-12-28",33
"2020-12-29",39
"2020-12-30",46
"2020-12-31",43
"2021-01-01",44
"2021-01-02",47
"2021-01-03",47
"2021-01-04",51
"2021-01-05",52
"2021-01-06",57
"2021-01-07",53
"2021-01-08",53
"2021-01-09",48
"2021-01-10",48
"2021-01-11",50
"2021-01-12",53
"2021-01-13",56
"2021-01-14",61
"2021-01-15",65
"2021-01-16",65
"2021-01-17",63
"2021-01-18",58
"2021-01-19",44
"2021-01-20",48
"2021-01-21",50
"2021-01-22",40
"2021-01-23",34
"2021-01-24",37
"2021-01-25",30
"2021-01-26",32
"2021-01-27",35
"2021-01-28",39
"2021-01-29",35
"2021-01-30",41
"2021-01-31",48
"2021-02-01",53
"2021-02-02",54
"2021-02-03",51
"2021-02-04",46
"2021-02-05",55
"2021-02-06",58
"2021-02-07",58
"2021-02-08",51
"2021-02-09",46
"2021-02-10",49
"2021-02-11",53
"2021-02-12",45
"2021-02-13",46
"2021-02-14",42
"2021-02-15",47
"2021-02-16",44
"2021-02-17",41
"2021-02-18",44
"2021-02-19",54
"2021-02-20",43
"2021-02-21",47
"2021-02-22",55
"2021-02-23",60
"2021-02-24",57
"2021-02-25",44
"2021-02-26",53
"2021-02-27",45
"2021-02-28",44
"2021-03-01",53
"2021-03-02",53
"2021-03-03",39
"2021-03-04",47
"2021-03-05",58
"2021-03-06",50
"2021-03-07",46
"2021-03-08",42
"2021-03-09",40
"2021-03-10",33
"2021-03-11",32
"2021-03-12",36
"2021-03-13",44
"2021-03-14",41
"2021-03-15",34
"2021-03-16",37
"2021-03-17",46
"2021-03-18",52
"2021-03-19",53
"2021-03-20",45
"2021-03-21",44
"2021-03-22",49
"2021-03-23",44
"2021-03-24",48
"2021-03-25",38
"2021-03-26",45
"2021-03-27",55
"2021-03-28",65
"2021-03-29",63
"2021-03-30",59
"2021-03-31",61
"2021-04-01",66
"2021-04-02",63
"2021-04-03",64
"2021-04-04",65
"2021-04-05",59
"2021-04-06",57
"2021-04-07",62
"2021-04-08",61
"2021-04-09",63
"2021-04-10",62
"2021-04-11",62
"2021-04-12",54
"2021-04-13",44
"2021-04-14",42
"2021-04-15",50
"2021-04-16",56
"2021-04-17",60
"2021-04-18",61
"2021-04-19",68
"2021-04-20",57
"2021-04-21",43
"2021-04-22",45
"2021-04-23",45
"2021-04-24",47
"2021-04-25",45
"2021-04-26",42
"2021-04-27",47
"2021-04-28",61
"2021-04-29",72
"2021-04-30",76
"2021-05-01",64
"2021-05-02",55
"2021-05-03",64
"2021-05-04",71
"2021-05-05",71
"2021-05-06",67
"2021-05-07",58
"2021-05-08",62
"2021-05-09",59
"2021-05-10",53
"2021-05-11",68
"2021-05-12",71
"2021-05-13",68
"2021-05-14",61
"2021-05-15",48
"2021-05-16",46
"2021-05-17",51
"2021-05-18",64
"2021-05-19",58
"2021-05-20",51
"2021-05-21",48
"2021-05-22",47
"2021-05-23",57
"2021-05-24",68
"2021-05-25",69
"2021-05-26",64
"2021-05-27",62
"2021-05-28",63
"2021-05-29",61
"2021-05-30",67
"2021-05-31",74
"2021-06-01",77
"2021-06-02",78
"2021-06-03",72
"2021-06-04",70
"2021-06-05",67
"2021-06-06",59
"2021-06-07",49
"2021-06-08",52
"2021-06-09",56
"2021-06-10",57
"2021-06-11",67
"2021-06-12",72
"2021-06-13",74
"2021-06-14",78
"2021-06-15",86
"2021-06-16",91
"2021-06-17",83
"2021-06-18",83
"2021-06-19",83
"2021-06-20",81
"2021-06-21",74
"2021-06-22",74
"2021-06-23",70
"2021-06-24",68
"2021-06-25",71
"2021-06-26",81
"2021-06-27",88
"2021-06-28",86
"2021-06-29",77
"2021-06-30",76
"2021-07-01",75
"2021-07-02",76
"2021-07-03",79
"2021-07-04",75
"2021-07-05",74
"2021-07-06",76
"2021-07-07",82
"2021-07-08",83
"2021-07-09",83
"2021-07-10",81
"2021-07-11",78
"2021-07-12",78
"2021-07-13",75
"2021-07-14",73
"2021-07-15",74
"2021-07-16",74
"2021-07-17",76
"2021-07-18",79
"2021-07-19",79
"2021-07-20",80
"2021-07-21",80
"2021-07-22",78
"2021-07-23",75
"2021-07-24",73
"2021-07-25",71
"2021-07-26",71
"2021-07-27",78
"2021-07-28",80
"2021-07-29",80
"2021-07-30",80
"2021-07-31",80
"2021-08-01",81
"2021-08-02",83
"2021-08-03",85
"2021-08-04",88
"2021-08-05",82
"2021-08-06",76
"2021-08-07",76
"2021-08-08",74
"2021-08-09",76
"2021-08-10",80
"2021-08-11",76
"2021-08-12",75
"2021-08-13",73
"2021-08-14",76
"2021-08-15",81
"2021-08-16",78
"2021-08-17",69
"2021-08-18",57
"2021-08-19",60
"2021-08-20",64
"2021-08-21",59
"2021-08-22",63
"2021-08-23",63
"2021-08-24",69
"2021-08-25",76
"2021-08-26",81
"2021-08-27",82
"2021-08-28",82
"2021-08-29",85
"2021-08-30",77
"2021-08-31",68
"2021-09-01",56
"2021-09-02",65
"2021-09-03",74
"2021-09-04",79
"2021-09-05",85
"2021-09-06",84
"2021-09-07",79
"2021-09-08",80
"2021-09-09",81
"2021-09-10",77
"2021-09-11",79
"2021-09-12",77
"2021-09-13",76
"2021-09-14",73
"2021-09-15",72
"2021-09-16",67
"2021-09-17",66
"2021-09-18",65
"2021-09-19",66
"2021-09-20",73
"2021-09-21",80
"2021-09-22",79
"2021-09-23",73
"2021-09-24",72
"2021-09-25",70
"2021-09-26",64
"2021-09-27",63
"2021-09-28",54
"2021-09-29",63
"2021-09-30",69
"2021-10-01",74
"2021-10-02",75
"2021-10-03",75
"2021-10-04",70
"2021-10-05",62
"2021-10-06",60
"2021-10-07",52
"2021-10-08",49
"2021-10-09",55
"2021-10-10",63
"2021-10-11",52
"2021-10-12",46
"2021-10-13",56
"2021-10-14",60
"2021-10-15",61
"2021-10-16",68
"2021-10-17",57
"2021-10-18",45
"2021-10-19",52
"2021-10-20",59
"2021-10-21",65
"2021-10-22",58
"2021-10-23",50
"2021-10-24",50
"2021-10-25",46
"2021-10-26",47
"2021-10-27",61
"2021-10-28",68
"2021-10-29",70
"2021-10-30",62
"2021-10-31",56
"2021-11-01",53
"2021-11-02",59
"2021-11-03",67
"2021-11-04",67
"2021-11-05",68
"2021-11-06",62
"2021-11-07",58
"2021-11-08",55
"2021-11-09",53
"2021-11-10",58
"2021-11-11",65
"2021-11-12",68
"2021-11-13",69
"2021-11-14",73
"2021-11-15",70
"2021-11-16",62
"2021-11-17",60
"2021-11-18",60
"2021-11-19",58
"2021-11-20",58
"2021-11-21",57
"2021-11-22",59
"2021-11-23",58
"2021-11-24",51
"2021-11-25",51
"2021-11-26",56
"2021-11-27",63
"2021-11-28",68
"2021-11-29",68
"2021-11-30",66
"2021-12-01",66
"2021-12-02",65
"2021-12-03",62
"2021-12-04",61
"2021-12-05",60
"2021-12-06",60
"2021-12-07",46
"2021-12-08",50
"2021-12-09",41
"2021-12-10",41
"2021-12-11",46
"2021-12-12",45
"2021-12-13",38
"2021-12-14",37
"2021-12-15",35
"2021-12-16",40
"2021-12-17",41
"2021-12-18",49
"2021-12-19",51
"2021-12-20",51
"2021-12-21",52
"2021-12-22",50
"2021-12-23",43
"2021-12-24",42
"2021-12-25",38
"2021-12-26",36
"2021-12-27",35
"2021-12-28",33
"2021-12-29",36
"2021-12-30",41
"2021-12-31",40
"2022-01-01",36
"2022-01-02",44
"2022-01-03",48
"2022-01-04",49
"2022-01-05",53
"2022-01-06",62
"2022-01-07",51
"2022-01-08",46
"2022-01-09",50
"2022-01-10",48
"2022-01-11",52
"2022-01-12",61
"2022-01-13",58
"2022-01-14",55
"2022-01-15",51
"2022-01-16",55
"2022-01-17",47
"2022-01-18",46
"2022-01-19",50
"2022-01-20",54
"2022-01-21",51
"2022-01-22",46
"2022-01-23",50
"2022-01-24",53
"2022-01-25",52
"2022-01-26",48
"2022-01-27",50
"2022-01-28",48
"2022-01-29",48
"2022-01-30",53
"2022-01-31",52
"2022-02-01",46
"2022-02-02",40
"2022-02-03",43
"2022-02-04",44
"2022-02-05",50
"2022-02-06",56
"2022-02-07",56
"2022-02-08",58
"2022-02-09",61
"2022-02-10",61
"2022-02-11",64
"2022-02-12",65
"2022-02-13",65
"2022-02-14",60
"2022-02-15",38
"2022-02-16",44
"2022-02-17",47
"2022-02-18",53
"2022-02-19",58
"2022-02-20",51
"2022-02-21",39
"2022-02-22",35
"2022-02-23",31
"2022-02-24",36
"2022-02-25",42
"2022-02-26",46
"2022-02-27",51
"2022-02-28",58
"2022-03-01",63
"2022-03-02",65
"2022-03-03",52
"2022-03-04",42
"2022-03-05",36
"2022-03-06",40
"2022-03-07",44
"2022-03-08",48
"2022-03-09",49
"2022-03-10",47
"2022-03-11",50
"2022-03-12",57
"2022-03-13",54
"2022-03-14",60
"2022-03-15",59
"2022-03-16",53
"2022-03-17",58
"2022-03-18",59
"2022-03-19",49
"2022-03-20",46
"2022-03-21",56
"2022-03-22",64
"2022-03-23",67
"2022-03-24",68
"2022-03-25",69
"2022-03-26",62
"2022-03-27",50
"2022-03-28",41
"2022-03-29",45
"2022-03-30",52
"2022-03-31",45
"2022-04-01",54
"2022-04-02",52
"2022-04-03",50
"2022-04-04",58
"2022-04-05",60
"2022-04-06",71
"2022-04-07",71
"2022-04-08",74
"2022-04-09",67
"2022-04-10",54
"2022-04-11",45
"2022-04-12",39
"2022-04-13",48
"2022-04-14",51
"2022-04-15",51
"2022-04-16",47
"2022-04-17",57
"2022-04-18",62
"2022-04-19",56
"2022-04-20",48
"2022-04-21",46
"2022-04-22",44
"2022-04-23",53
"2022-04-24",59
"2022-04-25",65
"2022-04-26",62
"2022-04-27",55
"2022-04-28",49
"2022-04-29",59
"2022-04-30",65
"2022-05-01",56
"2022-05-02",57
"2022-05-03",57
"2022-05-04",67
"2022-05-05",67
"2022-05-06",65
"2022-05-07",60
"2022-05-08",49
"2022-05-09",46
"2022-05-10",48
"2022-05-11",45
"2022-05-12",57
"2022-05-13",66
"2022-05-14",73
"2022-05-15",71
"2022-05-16",66
"2022-05-17",61
"2022-05-18",70
"2022-05-19",67
"2022-05-20",49
"2022-05-21",51
"2022-05-22",60
"2022-05-23",67
"2022-05-24",75
"2022-05-25",75
"2022-05-26",65
"2022-05-27",60
"2022-05-28",54
"2022-05-29",58
"2022-05-30",61
"2022-05-31",62
"2022-06-01",72
"2022-06-02",72
"2022-06-03",64
"2022-06-04",61
"2022-06-05",66
"2022-06-06",67
"2022-06-07",71
"2022-06-08",75
"2022-06-09",79
"2022-06-10",81
"2022-06-11",79
"2022-06-12",71
"2022-06-13",64
"2022-06-14",69
"2022-06-15",77
"2022-06-16",76
"2022-06-17",56
"2022-06-18",56
"2022-06-19",62
"2022-06-20",73
"2022-06-21",74
"2022-06-22",74
"2022-06-23",77
"2022-06-24",78
"2022-06-25",78
"2022-06-26",82
"2022-06-27",83
"2022-06-28",81
"2022-06-29",75
"2022-06-30",74
"2022-07-01",72
"2022-07-02",69
"2022-07-03",64
"2022-07-04",64
"2022-07-05",66
"2022-07-06",66
"2022-07-07",74
"2022-07-08",74
"2022-07-09",75
"2022-07-10",76
"2022-07-11",78
"2022-07-12",73
"2022-07-13",78
"2022-07-14",80
"2022-07-15",84
"2022-07-16",85
"2022-07-17",81
"2022-07-18",79
"2022-07-19",80
"2022-07-20",78
"2022-07-21",78
"2022-07-22",81
"2022-07-23",79
"2022-07-24",76
"2022-07-25",75
"2022-07-26",76
"2022-07-27",76
"2022-07-28",74
"2022-07-29",77
"2022-07-30",77
"2022-07-31",75
"2022-08-01",76
"2022-08-02",76
"2022-08-03",76
"2022-08-04",71
"2022-08-05",74
"2022-08-06",79
"2022-08-07",83
"2022-08-08",80
"2022-08-09",77
"2022-08-10",77
"2022-08-11",79
"2022-08-12",81
"2022-08-13",81
"2022-08-14",81
"2022-08-15",80
"2022-08-16",82
"2022-08-17",81
"2022-08-18",80
"2022-08-19",81
"2022-08-20",76
"2022-08-21",75
"2022-08-22",78
"2022-08-23",83
"2022-08-24",76
"2022-08-25",76
"2022-08-26",78
"2022-08-27",73
"2022-08-28",71
"2022-08-29",76
"2022-08-30",83
"2022-08-31",89
"2022-09-01",91
"2022-09-02",86
"2022-09-03",86
"2022-09-04",84
"2022-09-05",89
"2022-09-06",89
"2022-09-07",86
"2022-09-08",82
"2022-09-09",76
"2022-09-10",67
"2022-09-11",69
"2022-09-12",66
"2022-09-13",64
"2022-09-14",62
"2022-09-15",62
"2022-09-16",64
"2022-09-17",58
"2022-09-18",55
"2022-09-19",59
"2022-09-20",60
"2022-09-21",61
"2022-09-22",68
"2022-09-23",74
"2022-09-24",76
"2022-09-25",80
"2022-09-26",83
"2022-09-27",83
"2022-09-28",83
"2022-09-29",76
"2022-09-30",67
"2022-10-01",65
"2022-10-02",69
"2022-10-03",73
"2022-10-04",77
"2022-10-05",76
"2022-10-06",76
"2022-10-07",75
"2022-10-08",74
"2022-10-09",72
"2022-10-10",71
"2022-10-11",67
"2022-10-12",66
"2022-10-13",71
"2022-10-14",68
"2022-10-15",55
"2022-10-16",56
"2022-10-17",70
"2022-10-18",72
"2022-10-19",73
"2022-10-20",71
"2022-10-21",67
"2022-10-22",50
"2022-10-23",49
"2022-10-24",53
