X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
6516233.59339644,1830040.48652111,27411,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Eastmont I,711 Hoefner Street,,Los Angeles,CA,,(323) 722-1126,,,,29859,,90022-2924,http://egis3.lacounty.gov/lms/?p=29859,publish,34.0209558,-118.1499437,2015/03/11 12:38:16+00,,,6516233.59339638,1830040.48652107
6523663.68942861,1858136.21215369,27412,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Elgin,204  N. Monterey Street,,Los Angeles,CA,,(626) 284-7650,,,,29860,,90063-2022,http://egis3.lacounty.gov/lms/?p=29860,publish,34.09818687,-118.1255398,2015/03/11 11:49:30+00,,,6523663.68942855,1858136.21215364
6516649.66867977,1846898.21166386,27413,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Fremont,2212 S. Fremont Ave.,,Commerce,CA,,(626) 282-1805,,,,29861,,90040-1211,http://egis3.lacounty.gov/lms/?p=29861,publish,34.06728011,-118.1486529,2015/03/11 12:42:47+00,,,6516649.66867971,1846898.21166381
6501580.50163969,1862847.70994852,27414,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Highland Park,5443 Ash Street,,Los Angeles,CA,,(323) 259-9657,,,,29862,,90032-2588,http://egis3.lacounty.gov/lms/?p=29862,publish,34.11103561,-118.1985134,2015/03/11 11:45:12+00,,,6501580.50163963,1862847.70994848
6509512.67672019,1866355.21146369,27415,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Highlands Preschool & Child Care Cente,840 N. Avenue 66,,Los Angeles,CA,,(626) 569-9247,,,,29863,,90063-1511,http://egis3.lacounty.gov/lms/?p=29863,publish,34.12071395,-118.1723285,2015/03/11 12:21:36+00,,,6509512.67672014,1866355.21146365
6509701.66748394,1836296.21580751,27416,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Humphreys,211 N. Humphreys,,Monterey Park,CA,,(323) 264-2213,,,,29864,,91754-6001,http://egis3.lacounty.gov/lms/?p=29864,publish,34.03811693,-118.1715346,2015/03/11 12:29:12+00,,,6509701.66748388,1836296.21580748
6582926.50823869,1827483.93487568,27417,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Hurley,17050 Northam,,Los Angeles,CA,,(626) 854-0746,,,,29865,,90022-3319,http://egis3.lacounty.gov/lms/?p=29865,publish,34.0140035,-117.9298593,2015/03/11 12:25:41+00,,,6582926.50823864,1827483.93487564
6504136.69633044,1835649.2134926,27418,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,La Trinidad,3565 E. First Street,,Alhambra,CA,,(323) 261-8244,,,,29866,,91801-2562,http://egis3.lacounty.gov/lms/?p=29866,publish,34.03631157,-118.189899,2015/03/11 12:34:27+00,,,6504136.69633038,1835649.21349256
6506102.68813336,1828301.21309677,27419,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Our Lady Of Victory,1316 S. Herbert Ave.,,Alhambra,CA,,(323) 268-5712,,,,29867,,91803-4316,http://egis3.lacounty.gov/lms/?p=29867,publish,34.01613038,-118.1833657,2015/03/11 12:30:01+00,,,6506102.6881333,1828301.21309672
6511152.67114361,1835979.21250452,27420,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Pius X,4603 East 1St Street,,Highland Park,CA,,(323) 268-4463,,,,29868,,90042-3313,http://egis3.lacounty.gov/lms/?p=29868,publish,34.03725256,-118.1667435,2015/03/11 11:18:38+00,,,6511152.67114355,1835979.21250448
6539721.69241753,1852844.21355136,27421,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Rosemead,9032 Mission Drive,,Los Angeles,CA,,(626) 286-5217,,,,29869,,90042-1508,http://egis3.lacounty.gov/lms/?p=29869,publish,34.08368864,-118.072486,2015/03/11 11:26:24+00,,,6539721.69241747,1852844.21355131
6504050.45864202,1831078.34927477,27422,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Salazar Park,3864 Whittier Blvd.,,Los Angeles,CA,,(323) 780-7185,,,,29870,,90022-1420,http://egis3.lacounty.gov/lms/?p=29870,publish,34.02375106,-118.1901551,2015/03/11 12:38:58+00,,,6504050.45864198,1831078.34927472
6536120.54574844,1762434.57350485,27423,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Aloha,11737 E. 214Th Street,,La Puente,CA,,(562) 924-2076,,,,29871,,91744-5025,http://egis3.lacounty.gov/lms/?p=29871,publish,33.83524952,-118.084129,2015/03/11 11:21:58+00,,,6536120.54574838,1762434.57350481
6540801.25489095,1770113.06339718,27424,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Carver,19200 Ely Ave.,,Los Angeles,CA,,(562) 924-1526,,,,29872,,90063-4143,http://egis3.lacounty.gov/lms/?p=29872,publish,33.85635837,-118.0687339,2015/03/11 11:42:08+00,,,6540801.25489089,1770113.06339714
6540269.6739331,1775870.61946735,27425,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Kennedy,17500 S. Belshire Ave.,,East Los Angeles,CA,,(562) 865-5844,,,,29873,,90023-4009,http://egis3.lacounty.gov/lms/?p=29873,publish,33.87217809,-118.070498,2015/03/11 11:47:21+00,,,6540269.67393306,1775870.61946732
6541190.5503722,1762769.48261194,27426,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Melbourne,21314 Claretta Ave.,,Los Angeles,CA,,(562) 865-5632,,,,29874,,90022-1205,http://egis3.lacounty.gov/lms/?p=29874,publish,33.83618029,-118.0674355,2015/03/11 12:22:29+00,,,6541190.55037214,1762769.48261189
6535624.21603245,1778199.83889027,27427,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Niemes,16715 S. Jersey Ave.,,Rosemead,CA,,(562) 860-3189,,,,29875,,91770-4410,http://egis3.lacounty.gov/lms/?p=29875,publish,33.87856845,-118.0858076,2015/03/11 12:30:46+00,,,6535624.21603239,1778199.83889022
6536352.70046785,1765776.16852769,27428,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Willow,11733 205Th Street,,Los Angeles,CA,,(562) 865-4936,,,,29876,,90023-2445,http://egis3.lacounty.gov/lms/?p=29876,publish,33.84443213,-118.0833737,2015/03/11 12:26:32+00,,,6536352.70046781,1765776.16852765
6566672.70150752,1849925.81846952,27429,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Children'S Center,13259 Francisquito Ave.,,Lakewood,CA,,(626) 337-2711,,,,29877,,90715-2010,http://egis3.lacounty.gov/lms/?p=29877,publish,34.0756899,-117.9834811,2015/03/11 12:27:32+00,,,6566672.70150746,1849925.81846948
6562782.67155795,1847487.21671943,27430,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,De Anza School,12820 E. Bess Ave.,,Cerritos,CA,,(626) 962-3291,,,,29878,,90703-7157,http://egis3.lacounty.gov/lms/?p=29878,publish,34.06899003,-117.9963271,2015/03/11 12:31:44+00,,,6562782.67155789,1847487.21671939
6569761.61429295,1848847.67397226,27431,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Foster,13900 Foster Avenue,,Artesia,CA,,(626) 962-4389,,,,29879,,90701-4352,http://egis3.lacounty.gov/lms/?p=29879,publish,34.07272548,-117.9732818,2015/03/11 11:23:21+00,,,6569761.61429289,1848847.67397223
6574505.47521202,1857906.6000801,27432,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Geddes School,14600 Cavette Place,,Lakewood,CA,,(626) 962-8114,,,,29880,,90715-2301,http://egis3.lacounty.gov/lms/?p=29880,publish,34.0976137,-117.9576045,2015/03/11 12:36:43+00,,,6574505.47521196,1857906.60008006
6575952.2485652,1859902.76439485,27433,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Pleasant View School,14900 E. Nubia Street,,Artesia,CA,,(626) 962-3311,,,,29881,,90701-1750,http://egis3.lacounty.gov/lms/?p=29881,publish,34.10309712,-117.9528226,2015/03/11 11:17:43+00,,,6575952.24856514,1859902.7643948
6566491.67037353,1848593.21581978,27434,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Tracy School,13350 Tracy Street,,Lakewood,CA,,(626) 962-3311,,,,29882,,90715-1324,http://egis3.lacounty.gov/lms/?p=29882,publish,34.07202817,-117.9840796,2015/03/11 11:25:26+00,,,6566491.67037347,1848593.21581973
6573464.76075803,1851236.65508668,27435,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Vineland School,3609 N. Vineland Avenue,,Baldwin Park,CA,,(626) 962-3311,,,,29883,,91706-3809,http://egis3.lacounty.gov/lms/?p=29883,publish,34.07928675,-117.9610506,2015/03/11 11:43:24+00,,,6573464.76075797,1851236.65508665
6568938.74717228,1857956.00811777,27436,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Walnut School,4701 Walnut Street,,Baldwin Park,CA,,(626) 962-3311,,,,29884,,91706-4546,http://egis3.lacounty.gov/lms/?p=29884,publish,34.09775452,-117.9759918,2015/03/11 11:48:31+00,,,6568938.74717222,1857956.00811772
6563732.76513019,1836052.29208277,27437,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Don Julian School,13800 Don Julian Road,,Baldwin Park,CA,,(626) 918-3131,,,,29885,,91706-4926,http://egis3.lacounty.gov/lms/?p=29885,publish,34.03756831,-117.9931925,2015/03/11 12:23:43+00,,,6563732.76513013,1836052.29208273
6571884.68124102,1842827.21750927,27438,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Edgewood Acad.,14135 Fairgrove Ave.,,Baldwin Park,CA,,(626) 931-7801,,,,29886,,91706-2799,http://egis3.lacounty.gov/lms/?p=29886,publish,34.05618034,-117.9662779,2015/03/11 16:50:14+00,,,6571884.68124098,1842827.21750923
6570690.67050569,1841353.21750452,27439,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Erwin School,943 Sunkist Avenue,,Baldwin Park,CA,,(626) 918-3131,,,,29887,,91706-1917,http://egis3.lacounty.gov/lms/?p=29887,publish,34.05213103,-117.9702213,2015/03/11 12:33:20+00,,,6570690.67050564,1841353.21750447
6569586.28393494,1842974.53906502,27440,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Sunkist,935 Mayland Avenue,,Baldwin Park,CA,,(626) 918-3131,,,,29888,,91706-4798,http://egis3.lacounty.gov/lms/?p=29888,publish,34.05658704,-117.9738658,2015/03/11 12:28:19+00,,,6569586.28393489,1842974.53906497
6569282.69300669,1844420.22219726,27441,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Van Wig Hs/Sps,1151 Van Wig Ave.,,Baldwin Park,CA,,(626) 931-8000,,,,29889,,91706-5398,http://egis3.lacounty.gov/lms/?p=29889,publish,34.06055979,-117.9748669,2015/03/11 11:16:35+00,,,6569282.69300663,1844420.22219723
6521098.86319344,1773933.30280393,27442,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Craig Williams Elementary,6144 Clark Avenue,,Baldwin Park,CA,,(562) 461-2202,,,,29890,,91706-2328,http://egis3.lacounty.gov/lms/?p=29890,publish,33.8668012,-118.1336419,2015/03/11 11:24:41+00,,,6521098.86319339,1773933.30280389
6526337.16898978,1786145.90731569,27443,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Ernie Pyle Elementary School,14500 S. Woodruff Avenue,,La Puente,CA,,(562) 804-6511,,,,29891,,91746-2518,http://egis3.lacounty.gov/lms/?p=29891,publish,33.9003772,-118.1164336,2015/03/11 12:38:17+00,,,6526337.16898972,1786145.90731564
6524696.54497445,1784003.95162585,27444,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Frank E. Woodruff,15332 S. Eucalyptus Avenue,,La Puente,CA,,(562) 804-6517,,,,29892,,91746-1708,http://egis3.lacounty.gov/lms/?p=29892,publish,33.89448613,-118.1218314,2015/03/11 11:49:30+00,,,6524696.54497439,1784003.95162581
6525217.02424844,1777581.28664969,27445,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Las Flores,10039 E. Palm Street,,La Puente,CA,,(562) 804-6575,,,,29893,,91746-1733,http://egis3.lacounty.gov/lms/?p=29893,publish,33.87683949,-118.1200911,2015/03/11 12:42:47+00,,,6525217.02424839,1777581.28664964
6521825.44966677,1770599.68348694,27446,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Stephen Foster Child Care Center,5223 E. Bigelow Avenue,,La Puente,CA,,(562) 804-2589,,,,29894,,91746-1625,http://egis3.lacounty.gov/lms/?p=29894,publish,33.85764365,-118.1312342,2015/03/11 11:45:12+00,,,6521825.44966672,1770599.68348689
6523320.56216212,1783530.34758618,27447,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Washington Elementary,9725 E. Jefferson Street,,La Puente,CA,,(562) 804-6514,,,,29895,,91746-1328,http://egis3.lacounty.gov/lms/?p=29895,publish,33.89318008,-118.1263634,2015/03/11 12:21:36+00,,,6523320.56216206,1783530.34758614
6520456.85693152,1770098.47615603,27448,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Whitewood Child Development Center,5511 Whitewood Avenue,,Lakewood,CA,,(562) 531-6333,,,,29896,,90712-1211,http://egis3.lacounty.gov/lms/?p=29896,publish,33.85626143,-118.1357396,2015/03/11 12:29:13+00,,,6520456.85693146,1770098.47615598
6361761.53095011,1985787.86695485,27449,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Castaic/Val Verde Hs/Sps,30249 San Martinez Road,,Bellflower,CA,,(661) 257-9751,,,,29897,,90706-3237,http://egis3.lacounty.gov/lms/?p=29897,publish,34.44720979,-118.6630914,2015/03/11 12:25:41+00,,,6361761.53095005,1985787.8669548
6405821.93069002,1886361.30793436,27450,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Lull Head Start Center,17551 Miranda Street,,Bellflower,CA,,(818) 609-8421,,,,29898,,90706-3706,http://egis3.lacounty.gov/lms/?p=29898,publish,34.17471334,-118.5152568,2015/03/11 12:34:27+00,,,6405821.93068998,1886361.30793431
6435123.68770319,1902906.20299411,27451,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Roscoe Canyon,13060 Roscoe Blvd.,,Bellflower,CA,,(818) 256-1066,,,,29899,,90706-6013,http://egis3.lacounty.gov/lms/?p=29899,publish,34.22055012,-118.4186101,2015/03/11 12:30:01+00,,,6435123.68770313,1902906.20299406
6415487.26536195,1896250.49944203,27452,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Sherwood,7224 Woodley Avenue,,Lakewood,CA,,(818) 997-1077,,,,29900,,90712-2023,http://egis3.lacounty.gov/lms/?p=29900,publish,34.20201917,-118.4834596,2015/03/11 11:18:38+00,,,6415487.26536189,1896250.49944198
